@relation ecoli4
@attribute Mcg real [0.0, 0.89]
@attribute Gvh real [0.16, 1.0]
@attribute Lip real [0.48, 1.0]
@attribute Chg real [0.5, 1.0]
@attribute Aac real [0.0, 0.88]
@attribute Alm1 real [0.03, 1.0]
@attribute Alm2 real [0.0, 0.99]
@attribute Class {positive, negative}
@data
0.39,0.32,0.48,0.5,0.46,0.24,0.35,negative
0.38,0.4,0.48,0.5,0.63,0.25,0.35,negative
0.35,0.34,0.48,0.5,0.46,0.3,0.27,negative
0.46,0.61,0.48,0.5,0.48,0.86,0.87,negative
0.6,0.5,1.0,0.5,0.54,0.77,0.8,negative
0.59,0.56,0.48,0.5,0.55,0.8,0.82,negative
0.0,0.51,0.48,0.5,0.35,0.67,0.44,negative
0.85,0.53,0.48,0.5,0.53,0.52,0.35,negative
0.87,0.49,0.48,0.5,0.61,0.76,0.79,negative
0.78,0.68,0.48,0.5,0.83,0.4,0.29,positive
0.67,0.88,0.48,0.5,0.73,0.5,0.25,positive
0.61,0.75,0.48,0.5,0.51,0.33,0.33,positive
0.67,0.84,0.48,0.5,0.74,0.54,0.37,positive
0.74,0.9,0.48,0.5,0.57,0.53,0.29,positive
0.73,0.84,0.48,0.5,0.86,0.58,0.29,positive
0.75,0.76,0.48,0.5,0.83,0.57,0.3,positive
0.77,0.57,0.48,0.5,0.88,0.53,0.2,positive
0.74,0.78,0.48,0.5,0.75,0.54,0.15,positive
0.56,0.68,0.48,0.5,0.77,0.36,0.45,positive
0.52,0.81,0.48,0.5,0.72,0.38,0.38,positive
0.64,0.57,0.48,0.5,0.7,0.33,0.26,positive
0.6,0.76,1.0,0.5,0.77,0.59,0.52,positive
0.69,0.59,0.48,0.5,0.77,0.39,0.21,positive
0.63,0.49,0.48,0.5,0.79,0.45,0.28,positive
0.68,0.63,0.48,0.5,0.73,0.4,0.3,positive
0.66,0.86,0.48,0.5,0.34,0.41,0.36,negative
0.65,0.57,0.48,0.5,0.47,0.47,0.51,negative
0.67,0.81,0.48,0.5,0.54,0.49,0.23,negative
0.67,0.61,0.48,0.5,0.51,0.37,0.38,negative
0.63,0.71,0.48,0.5,0.6,0.4,0.39,negative
0.69,0.8,0.48,0.5,0.46,0.57,0.26,negative
0.67,0.55,1.0,0.5,0.66,0.58,0.16,negative
