@relation ecoli4
@attribute Mcg real [0.0, 0.89]
@attribute Gvh real [0.16, 1.0]
@attribute Lip real [0.48, 1.0]
@attribute Chg real [0.5, 1.0]
@attribute Aac real [0.0, 0.88]
@attribute Alm1 real [0.03, 1.0]
@attribute Alm2 real [0.0, 0.99]
@attribute Class {positive, negative}
@data
0.07,0.4,0.48,0.5,0.54,0.35,0.44,negative
0.56,0.4,0.48,0.5,0.49,0.37,0.46,negative
0.59,0.49,0.48,0.5,0.52,0.45,0.36,negative
0.23,0.32,0.48,0.5,0.55,0.25,0.35,negative
0.67,0.39,0.48,0.5,0.36,0.38,0.46,negative
0.29,0.28,0.48,0.5,0.44,0.23,0.34,negative
0.21,0.34,0.48,0.5,0.51,0.28,0.39,negative
0.42,0.4,0.48,0.5,0.56,0.18,0.3,negative
0.39,0.32,0.48,0.5,0.46,0.24,0.35,negative
0.51,0.5,0.48,0.5,0.46,0.32,0.35,negative
0.22,0.43,0.48,0.5,0.48,0.16,0.28,negative
0.25,0.4,0.48,0.5,0.46,0.44,0.52,negative
0.34,0.45,0.48,0.5,0.38,0.24,0.35,negative
0.44,0.27,0.48,0.5,0.55,0.52,0.58,negative
0.23,0.4,0.48,0.5,0.39,0.28,0.38,negative
0.41,0.57,0.48,0.5,0.39,0.21,0.32,negative
0.4,0.45,0.48,0.5,0.38,0.22,0.0,negative
0.51,0.54,0.48,0.5,0.41,0.34,0.43,negative
0.3,0.16,0.48,0.5,0.56,0.11,0.23,negative
0.36,0.39,0.48,0.5,0.48,0.22,0.23,negative
0.29,0.37,0.48,0.5,0.48,0.44,0.52,negative
0.25,0.4,0.48,0.5,0.47,0.33,0.42,negative
0.21,0.51,0.48,0.5,0.5,0.32,0.41,negative
0.53,0.38,0.48,0.5,0.44,0.26,0.36,negative
0.34,0.33,0.48,0.5,0.38,0.35,0.44,negative
0.56,0.51,0.48,0.5,0.34,0.37,0.46,negative
0.4,0.29,0.48,0.5,0.42,0.35,0.44,negative
0.24,0.35,0.48,0.5,0.31,0.19,0.31,negative
0.29,0.52,0.48,0.5,0.42,0.29,0.39,negative
0.65,0.47,0.48,0.5,0.59,0.3,0.4,negative
0.32,0.42,0.48,0.5,0.35,0.28,0.38,negative
0.38,0.46,0.48,0.5,0.48,0.22,0.29,negative
0.33,0.45,0.48,0.5,0.52,0.32,0.41,negative
0.3,0.37,0.48,0.5,0.59,0.41,0.49,negative
0.4,0.5,0.48,0.5,0.45,0.39,0.47,negative
0.28,0.38,0.48,0.5,0.5,0.33,0.42,negative
0.17,0.38,0.48,0.5,0.45,0.42,0.5,negative
0.43,0.4,0.48,0.5,0.39,0.28,0.39,negative
0.42,0.35,0.48,0.5,0.58,0.15,0.27,negative
0.23,0.33,0.48,0.5,0.43,0.33,0.43,negative
0.29,0.3,0.48,0.5,0.45,0.03,0.17,negative
0.22,0.36,0.48,0.5,0.35,0.39,0.47,negative
0.23,0.58,0.48,0.5,0.37,0.53,0.59,negative
0.47,0.47,0.48,0.5,0.22,0.16,0.26,negative
0.54,0.47,0.48,0.5,0.28,0.33,0.42,negative
0.51,0.37,0.48,0.5,0.35,0.36,0.45,negative
0.4,0.35,0.48,0.5,0.45,0.33,0.42,negative
0.44,0.34,0.48,0.5,0.3,0.33,0.43,negative
0.42,0.38,0.48,0.5,0.54,0.34,0.43,negative
0.52,0.36,0.48,0.5,0.41,0.28,0.38,negative
0.18,0.3,0.48,0.5,0.46,0.24,0.35,negative
0.47,0.29,0.48,0.5,0.51,0.33,0.43,negative
0.25,0.37,0.48,0.5,0.41,0.33,0.42,negative
0.25,0.37,0.48,0.5,0.43,0.26,0.36,negative
0.35,0.48,0.48,0.5,0.56,0.4,0.48,negative
0.26,0.26,0.48,0.5,0.34,0.25,0.35,negative
0.44,0.51,0.48,0.5,0.47,0.26,0.36,negative
0.37,0.5,0.48,0.5,0.42,0.36,0.45,negative
0.44,0.42,0.48,0.5,0.42,0.25,0.2,negative
0.24,0.43,0.48,0.5,0.37,0.28,0.38,negative
0.42,0.3,0.48,0.5,0.48,0.26,0.36,negative
0.48,0.42,0.48,0.5,0.45,0.25,0.35,negative
0.41,0.48,0.48,0.5,0.51,0.44,0.51,negative
0.44,0.28,0.48,0.5,0.43,0.27,0.37,negative
0.29,0.41,0.48,0.5,0.48,0.38,0.46,negative
0.34,0.28,0.48,0.5,0.41,0.35,0.44,negative
0.41,0.43,0.48,0.5,0.45,0.31,0.41,negative
0.29,0.47,0.48,0.5,0.41,0.23,0.34,negative
0.36,0.56,0.48,0.5,0.43,0.45,0.53,negative
0.4,0.46,0.48,0.5,0.52,0.49,0.56,negative
0.5,0.49,0.48,0.5,0.49,0.46,0.53,negative
0.52,0.44,0.48,0.5,0.37,0.36,0.42,negative
0.5,0.51,0.48,0.5,0.27,0.23,0.34,negative
0.53,0.42,0.48,0.5,0.16,0.29,0.39,negative
0.34,0.46,0.48,0.5,0.52,0.35,0.44,negative
0.41,0.43,0.48,0.5,0.5,0.24,0.25,negative
0.3,0.45,0.48,0.5,0.36,0.21,0.32,negative
0.31,0.47,0.48,0.5,0.29,0.28,0.39,negative
0.57,0.54,0.48,0.5,0.37,0.28,0.33,negative
0.38,0.4,0.48,0.5,0.63,0.25,0.35,negative
0.24,0.57,0.48,0.5,0.63,0.34,0.43,negative
0.38,0.26,0.48,0.5,0.54,0.16,0.28,negative
0.24,0.34,0.48,0.5,0.38,0.3,0.4,negative
0.44,0.49,0.48,0.5,0.39,0.38,0.4,negative
0.43,0.32,0.48,0.5,0.33,0.45,0.52,negative
0.49,0.43,0.48,0.5,0.49,0.3,0.4,negative
0.47,0.28,0.48,0.5,0.56,0.2,0.25,negative
0.32,0.33,0.48,0.5,0.6,0.06,0.2,negative
0.34,0.35,0.48,0.5,0.51,0.49,0.56,negative
0.38,0.3,0.48,0.5,0.43,0.29,0.39,negative
0.38,0.44,0.48,0.5,0.43,0.2,0.31,negative
0.41,0.51,0.48,0.5,0.58,0.2,0.31,negative
0.51,0.49,0.48,0.5,0.53,0.14,0.26,negative
0.25,0.51,0.48,0.5,0.37,0.42,0.5,negative
0.29,0.28,0.48,0.5,0.5,0.42,0.5,negative
0.25,0.26,0.48,0.5,0.39,0.32,0.42,negative
0.17,0.39,0.48,0.5,0.53,0.3,0.39,negative
0.04,0.31,0.48,0.5,0.41,0.29,0.39,negative
0.61,0.36,0.48,0.5,0.49,0.35,0.44,negative
0.34,0.51,0.48,0.5,0.44,0.37,0.46,negative
0.28,0.33,0.48,0.5,0.45,0.22,0.33,negative
0.4,0.46,0.48,0.5,0.42,0.35,0.44,negative
0.23,0.34,0.48,0.5,0.43,0.26,0.37,negative
0.37,0.44,0.48,0.5,0.42,0.39,0.47,negative
0.0,0.38,0.48,0.5,0.42,0.48,0.55,negative
0.39,0.31,0.48,0.5,0.38,0.34,0.43,negative
0.3,0.44,0.48,0.5,0.49,0.22,0.33,negative
0.17,0.52,0.48,0.5,0.49,0.37,0.46,negative
0.3,0.37,0.48,0.5,0.43,0.18,0.3,negative
0.26,0.4,0.48,0.5,0.36,0.26,0.37,negative
0.4,0.41,0.48,0.5,0.55,0.22,0.33,negative
0.44,0.35,0.48,0.5,0.44,0.52,0.59,negative
0.27,0.42,0.48,0.5,0.37,0.38,0.43,negative
0.16,0.43,0.48,0.5,0.54,0.27,0.37,negative
0.44,0.52,0.48,0.5,0.43,0.47,0.54,negative
0.23,0.48,0.48,0.5,0.59,0.88,0.89,negative
0.34,0.49,0.48,0.5,0.58,0.85,0.8,negative
0.43,0.4,0.48,0.5,0.58,0.75,0.78,negative
0.46,0.61,0.48,0.5,0.48,0.86,0.87,negative
0.55,0.47,0.48,0.5,0.57,0.78,0.8,negative
0.12,0.67,0.48,0.5,0.74,0.58,0.63,negative
0.73,0.36,0.48,0.5,0.53,0.91,0.92,negative
0.48,0.45,0.48,0.5,0.6,0.78,0.8,negative
0.54,0.49,0.48,0.5,0.4,0.87,0.88,negative
0.48,0.41,0.48,0.5,0.51,0.9,0.88,negative
0.5,0.66,0.48,0.5,0.31,0.92,0.92,negative
0.72,0.46,0.48,0.5,0.51,0.66,0.7,negative
0.47,0.55,0.48,0.5,0.58,0.71,0.75,negative
0.33,0.56,0.48,0.5,0.33,0.78,0.8,negative
0.47,0.59,0.48,0.5,0.52,0.76,0.79,negative
0.63,0.5,0.48,0.5,0.59,0.85,0.86,negative
0.49,0.42,0.48,0.5,0.53,0.79,0.81,negative
0.31,0.5,0.48,0.5,0.57,0.84,0.85,negative
0.74,0.44,0.48,0.5,0.55,0.88,0.89,negative
0.33,0.45,0.48,0.5,0.45,0.88,0.89,negative
0.45,0.4,0.48,0.5,0.61,0.74,0.77,negative
0.71,0.4,0.48,0.5,0.71,0.7,0.74,negative
0.5,0.37,0.48,0.5,0.66,0.64,0.69,negative
0.6,0.61,0.48,0.5,0.54,0.67,0.71,negative
0.83,0.37,0.48,0.5,0.61,0.71,0.74,negative
0.34,0.51,0.48,0.5,0.67,0.9,0.9,negative
0.63,0.54,0.48,0.5,0.65,0.79,0.81,negative
0.7,0.4,0.48,0.5,0.56,0.86,0.83,negative
0.6,0.5,1.0,0.5,0.54,0.77,0.8,negative
0.74,0.7,0.48,0.5,0.66,0.65,0.69,negative
0.2,0.46,0.48,0.5,0.57,0.78,0.81,negative
0.89,0.55,0.48,0.5,0.51,0.72,0.76,negative
0.7,0.46,0.48,0.5,0.56,0.78,0.73,negative
0.12,0.43,0.48,0.5,0.63,0.7,0.74,negative
0.61,0.52,0.48,0.5,0.54,0.67,0.52,negative
0.33,0.37,0.48,0.5,0.46,0.65,0.69,negative
0.41,0.51,0.48,0.5,0.53,0.75,0.78,negative
0.34,0.67,0.48,0.5,0.52,0.76,0.79,negative
0.58,0.34,0.48,0.5,0.56,0.87,0.81,negative
0.59,0.56,0.48,0.5,0.55,0.8,0.82,negative
0.51,0.4,0.48,0.5,0.57,0.62,0.67,negative
0.6,0.46,0.48,0.5,0.45,0.81,0.83,negative
0.37,0.47,0.48,0.5,0.39,0.76,0.79,negative
0.36,0.47,0.48,0.5,0.51,0.69,0.72,negative
0.39,0.41,0.48,0.5,0.52,0.72,0.75,negative
0.35,0.51,0.48,0.5,0.61,0.71,0.74,negative
0.31,0.44,0.48,0.5,0.5,0.79,0.82,negative
0.61,0.66,0.48,0.5,0.46,0.87,0.88,negative
0.48,0.49,0.48,0.5,0.52,0.77,0.71,negative
0.11,0.5,0.48,0.5,0.58,0.72,0.68,negative
0.31,0.36,0.48,0.5,0.58,0.94,0.94,negative
0.68,0.51,0.48,0.5,0.71,0.75,0.78,negative
0.69,0.39,0.48,0.5,0.57,0.76,0.79,negative
0.52,0.54,0.48,0.5,0.62,0.76,0.79,negative
0.46,0.59,0.48,0.5,0.36,0.76,0.23,negative
0.0,0.51,0.48,0.5,0.35,0.67,0.44,negative
0.1,0.49,0.48,0.5,0.41,0.67,0.21,negative
0.3,0.51,0.48,0.5,0.42,0.61,0.34,negative
0.61,0.47,0.48,0.5,0.0,0.8,0.32,negative
0.63,0.75,0.48,0.5,0.64,0.73,0.66,negative
0.71,0.52,0.48,0.5,0.64,1.0,0.99,negative
0.85,0.53,0.48,0.5,0.53,0.52,0.35,negative
0.63,0.49,0.48,0.5,0.54,0.76,0.79,negative
0.7,0.39,1.0,0.5,0.51,0.82,0.84,negative
0.72,0.42,0.48,0.5,0.65,0.77,0.79,negative
0.79,0.41,0.48,0.5,0.66,0.81,0.83,negative
0.83,0.48,0.48,0.5,0.65,0.76,0.79,negative
0.69,0.43,0.48,0.5,0.59,0.74,0.77,negative
0.79,0.36,0.48,0.5,0.46,0.82,0.7,negative
0.78,0.33,0.48,0.5,0.57,0.77,0.79,negative
0.75,0.37,0.48,0.5,0.64,0.7,0.74,negative
0.59,0.29,0.48,0.5,0.64,0.75,0.77,negative
0.67,0.37,0.48,0.5,0.54,0.64,0.68,negative
0.66,0.48,0.48,0.5,0.54,0.7,0.74,negative
0.64,0.46,0.48,0.5,0.48,0.73,0.76,negative
0.76,0.71,0.48,0.5,0.5,0.71,0.75,negative
0.84,0.49,0.48,0.5,0.55,0.78,0.74,negative
0.77,0.55,0.48,0.5,0.51,0.78,0.74,negative
0.81,0.44,0.48,0.5,0.42,0.67,0.68,negative
0.58,0.6,0.48,0.5,0.59,0.73,0.76,negative
0.62,0.42,0.48,0.5,0.58,0.79,0.81,negative
0.87,0.49,0.48,0.5,0.61,0.76,0.79,negative
0.7,0.53,0.48,0.5,0.7,0.86,0.87,negative
0.88,0.42,0.48,0.5,0.52,0.73,0.75,negative
0.84,0.54,0.48,0.5,0.75,0.92,0.7,negative
0.63,0.51,0.48,0.5,0.64,0.72,0.76,negative
0.86,0.55,0.48,0.5,0.63,0.81,0.83,negative
0.79,0.54,0.48,0.5,0.5,0.66,0.68,negative
0.78,0.44,0.48,0.5,0.45,0.73,0.68,negative
0.78,0.68,0.48,0.5,0.83,0.4,0.29,positive
0.63,0.69,0.48,0.5,0.65,0.41,0.28,positive
0.61,0.75,0.48,0.5,0.51,0.33,0.33,positive
0.67,0.84,0.48,0.5,0.74,0.54,0.37,positive
0.74,0.9,0.48,0.5,0.57,0.53,0.29,positive
0.73,0.84,0.48,0.5,0.86,0.58,0.29,positive
0.74,0.78,0.48,0.5,0.75,0.54,0.15,positive
0.68,0.76,0.48,0.5,0.84,0.45,0.27,positive
0.65,0.51,0.48,0.5,0.66,0.54,0.33,positive
0.52,0.81,0.48,0.5,0.72,0.38,0.38,positive
0.64,0.57,0.48,0.5,0.7,0.33,0.26,positive
0.6,0.76,1.0,0.5,0.77,0.59,0.52,positive
0.69,0.59,0.48,0.5,0.77,0.39,0.21,positive
0.63,0.49,0.48,0.5,0.79,0.45,0.28,positive
0.71,0.71,0.48,0.5,0.68,0.43,0.36,positive
0.68,0.63,0.48,0.5,0.73,0.4,0.3,positive
0.66,0.49,1.0,0.5,0.54,0.56,0.36,negative
0.71,0.46,1.0,0.5,0.52,0.59,0.3,negative
0.67,0.55,1.0,0.5,0.66,0.58,0.16,negative
0.68,0.49,1.0,0.5,0.62,0.55,0.28,negative
0.74,0.49,0.48,0.5,0.42,0.54,0.36,negative
0.7,0.61,0.48,0.5,0.56,0.52,0.43,negative
0.66,0.86,0.48,0.5,0.34,0.41,0.36,negative
0.65,0.57,0.48,0.5,0.47,0.47,0.51,negative
0.72,0.86,0.48,0.5,0.17,0.55,0.21,negative
0.67,0.7,0.48,0.5,0.46,0.45,0.33,negative
0.63,1.0,0.48,0.5,0.35,0.51,0.49,negative
0.57,0.59,0.48,0.5,0.39,0.47,0.33,negative
0.71,0.71,0.48,0.5,0.4,0.54,0.39,negative
0.66,0.74,0.48,0.5,0.31,0.38,0.43,negative
0.67,0.81,0.48,0.5,0.25,0.42,0.25,negative
0.64,0.72,0.48,0.5,0.49,0.42,0.19,negative
0.68,0.82,0.48,0.5,0.38,0.65,0.56,negative
0.32,0.39,0.48,0.5,0.53,0.28,0.38,negative
0.7,0.64,0.48,0.5,0.47,0.51,0.47,negative
0.63,0.57,0.48,0.5,0.49,0.7,0.2,negative
0.74,0.82,0.48,0.5,0.49,0.49,0.41,negative
0.63,0.83,0.48,0.5,0.4,0.39,0.19,negative
0.63,0.71,0.48,0.5,0.6,0.4,0.39,negative
0.71,0.86,0.48,0.5,0.4,0.54,0.32,negative
0.68,0.78,0.48,0.5,0.43,0.44,0.42,negative
0.64,0.84,0.48,0.5,0.37,0.45,0.4,negative
0.74,0.47,0.48,0.5,0.5,0.57,0.42,negative
0.75,0.84,0.48,0.5,0.35,0.52,0.33,negative
0.63,0.65,0.48,0.5,0.39,0.44,0.35,negative
0.69,0.67,0.48,0.5,0.3,0.39,0.24,negative
0.7,0.71,0.48,0.5,0.42,0.84,0.85,negative
0.69,0.8,0.48,0.5,0.46,0.57,0.26,negative
0.64,0.66,0.48,0.5,0.41,0.39,0.2,negative
0.63,0.8,0.48,0.5,0.46,0.31,0.29,negative
0.66,0.71,0.48,0.5,0.41,0.5,0.35,negative
0.69,0.59,0.48,0.5,0.46,0.44,0.52,negative
0.68,0.67,0.48,0.5,0.49,0.4,0.34,negative
0.64,0.78,0.48,0.5,0.5,0.36,0.38,negative
0.62,0.78,0.48,0.5,0.47,0.49,0.54,negative
0.76,0.73,0.48,0.5,0.44,0.39,0.39,negative
0.64,0.81,0.48,0.5,0.37,0.39,0.44,negative
0.62,0.83,0.48,0.5,0.46,0.36,0.4,negative
0.56,0.54,0.48,0.5,0.43,0.37,0.3,negative
0.69,0.66,0.48,0.5,0.41,0.5,0.25,negative
0.69,0.65,0.48,0.5,0.63,0.48,0.41,negative
0.74,0.56,0.48,0.5,0.47,0.68,0.3,negative
0.61,0.6,0.48,0.5,0.44,0.39,0.38,negative
0.59,0.61,0.48,0.5,0.42,0.42,0.37,negative
0.74,0.74,0.48,0.5,0.31,0.53,0.52,negative
0.6795732816133285,0.5726221360222142,0.48,0.5,0.7734755727955571,0.40042671838667143,0.22216450478445002,positive
0.6747571260039357,0.7526599764055099,0.48,0.5,0.8200770788149554,0.4458057008031485,0.2710485747992129,positive
0.6300473267466765,0.6894320790398816,0.48,0.5,0.6502366337333827,0.4096213860265877,0.27990534650664695,positive
0.614850803559086,0.7769723469246697,0.8896797449896474,0.5,0.7636353699032489,0.5793922831720815,0.48817684951624446,positive
0.697169548254468,0.6855220301163688,0.48,0.5,0.7306034579053616,0.4055220301163688,0.2844779698836312,positive
0.6342414155591487,0.49424141555914874,0.48,0.5,0.7624307988655333,0.46908637001616926,0.2906035388978718,positive
